Date; SPY ; DIA ; VIX ; VTSMX ; VTMGX ; VEIEX ; VGSIX ; VIPSX ; VFITX 
02.03.2004; 91.23   ; 80.05   ; 14.86   ; 21.87   ; 6.67   ; 10.00   ; 9.57   ; 8.39   ; 6.96   
03.03.2004; 91.40   ; 80.00   ; 14.55   ; 21.90   ; 6.57   ; 9.92   ; 9.61   ; 8.39   ; 6.96   
04.03.2004; 91.63   ; 79.89   ; 14.40   ; 22.00   ; 6.62   ; 9.97   ; 9.65   ; 8.39   ; 6.97   
05.03.2004; 91.94   ; 80.12   ; 14.48   ; 22.05   ; 6.71   ; 10.03   ; 9.71   ; 8.47   ; 7.04   
08.03.2004; 90.82   ; 79.36   ; 15.79   ; 21.87   ; 6.69   ; 10.00   ; 9.69   ; 8.49   ; 7.05   
09.03.2004; 90.46   ; 78.95   ; 16.60   ; 21.72   ; 6.67   ; 9.96   ; 9.69   ; 8.52   ; 7.07   
10.03.2004; 88.94   ; 77.58   ; 18.67   ; 21.40   ; 6.57   ; 9.77   ; 9.58   ; 8.48   ; 7.07   
11.03.2004; 87.79   ; 76.58   ; 20.67   ; 21.09   ; 6.41   ; 9.60   ; 9.47   ; 8.46   ; 7.06   
12.03.2004; 88.94   ; 77.33   ; 18.30   ; 21.38   ; 6.43   ; 9.56   ; 9.57   ; 8.45   ; 7.06   
15.03.2004; 87.85   ; 76.54   ; 21.13   ; 21.05   ; 6.36   ; 9.49   ; 9.50   ; 8.48   ; 7.05   
16.03.2004; 88.32   ; 77.06   ; 20.34   ; 21.14   ; 6.46   ; 9.49   ; 9.52   ; 8.53   ; 7.08   
17.03.2004; 89.30   ; 77.91   ; 18.11   ; 21.41   ; 6.52   ; 9.61   ; 9.67   ; 8.56   ; 7.08   
18.03.2004; 89.33   ; 77.94   ; 18.53   ; 21.38   ; 6.54   ; 9.69   ; 9.72   ; 8.54   ; 7.05   
19.03.2004; 88.05   ; 77.00   ; 19.15   ; 21.16   ; 6.53   ; 9.73   ; 9.73   ; 8.50   ; 7.04   
22.03.2004; 86.93   ; 76.08   ; 21.58   ; 20.87   ; 6.41   ; 9.53   ; 9.69   ; 8.52   ; 7.07   
23.03.2004; 86.78   ; 76.02   ; 20.67   ; 20.85   ; 6.44   ; 9.49   ; 9.74   ; 8.52   ; 7.07   
24.03.2004; 86.85   ; 76.07   ; 19.81   ; 20.79   ; 6.42   ; 9.49   ; 9.66   ; 8.55   ; 7.07   
25.03.2004; 88.00   ; 77.16   ; 17.88   ; 21.14   ; 6.52   ; 9.46   ; 9.78   ; 8.54   ; 7.06   
26.03.2004; 88.02   ; 77.19   ; 17.33   ; 21.13   ; 6.49   ; 9.52   ; 9.67   ; 8.50   ; 7.03   
29.03.2004; 89.26   ; 78.19   ; 16.50   ; 21.42   ; 6.60   ; 9.66   ; 9.73   ; 8.49   ; 7.01   
30.03.2004; 89.56   ; 78.55   ; 16.28   ; 21.52   ; 6.58   ; 9.73   ; 9.83   ; 8.48   ; 7.01   
31.03.2004; 89.66   ; 78.49   ; 16.74   ; 21.53   ; 6.64   ; 9.84   ; 9.90   ; 8.50   ; 7.06   
01.04.2004; 90.20   ; 78.61   ; 16.65   ; 21.67   ; 6.73   ; 9.93   ; 9.99   ; 8.50   ; 7.03   
02.04.2004; 90.88   ; 79.28   ; 15.64   ; 21.85   ; 6.75   ; 9.96   ; 9.89   ; 8.38   ; 6.95   
05.04.2004; 91.38   ; 79.81   ; 14.97   ; 22.00   ; 6.73   ; 10.08   ; 9.51   ; 8.33   ; 6.92   
06.04.2004; 91.09   ; 79.79   ; 15.32   ; 21.93   ; 6.71   ; 10.11   ; 9.12   ; 8.34   ; 6.94   
07.04.2004; 90.88   ; 79.54   ; 15.76   ; 21.82   ; 6.76   ; 10.13   ; 9.27   ; 8.30   ; 6.94   
08.04.2004; 90.67   ; 79.07   ; 16.26   ; 21.79   ; 6.75   ; 10.15   ; 9.10   ; 8.31   ; 6.93   
12.04.2004; 91.03   ; 79.54   ; 15.28   ; 21.88   ; 6.76   ; 10.17   ; 8.65   ; 8.32   ; 6.92   
13.04.2004; 89.75   ; 78.43   ; 17.26   ; 21.56   ; 6.70   ; 10.13   ; 8.58   ; 8.27   ; 6.89   
14.04.2004; 89.89   ; 78.72   ; 15.62   ; 21.51   ; 6.60   ; 10.00   ; 8.49   ; 8.25   ; 6.87   
15.04.2004; 89.55   ; 78.46   ; 15.74   ; 21.51   ; 6.57   ; 9.96   ; 8.68   ; 8.23   ; 6.86   
16.04.2004; 90.24   ; 79.10   ; 14.94   ; 21.62   ; 6.64   ; 9.91   ; 8.77   ; 8.28   ; 6.88   
19.04.2004; 90.24   ; 78.95   ; 15.42   ; 21.67   ; 6.63   ; 9.90   ; 8.82   ; 8.28   ; 6.87   
20.04.2004; 88.73   ; 77.87   ; 16.67   ; 21.33   ; 6.65   ; 9.91   ; 8.50   ; 8.28   ; 6.87   
21.04.2004; 89.32   ; 78.07   ; 15.60   ; 21.46   ; 6.57   ; 9.81   ; 8.52   ; 8.22   ; 6.84   
22.04.2004; 90.58   ; 79.21   ; 14.61   ; 21.77   ; 6.62   ; 9.73   ; 8.64   ; 8.21   ; 6.86   
23.04.2004; 90.66   ; 79.29   ; 14.01   ; 21.77   ; 6.62   ; 9.85   ; 8.56   ; 8.12   ; 6.83   
26.04.2004; 90.54   ; 79.32   ; 14.77   ; 21.68   ; 6.65   ; 9.75   ; 8.60   ; 8.17   ; 6.83   
27.04.2004; 90.62   ; 79.40   ; 15.07   ; 21.73   ; 6.65   ; 9.70   ; 8.68   ; 8.19   ; 6.84   
28.04.2004; 89.44   ; 78.42   ; 16.29   ; 21.41   ; 6.52   ; 9.43   ; 8.63   ; 8.13   ; 6.81   
29.04.2004; 88.66   ; 77.89   ; 16.60   ; 21.22   ; 6.49   ; 9.25   ; 8.50   ; 8.09   ; 6.79   
30.04.2004; 87.97   ; 77.35   ; 17.19   ; 21.08   ; 6.46   ; 9.06   ; 8.46   ; 8.11   ; 6.83   
03.05.2004; 88.91   ; 78.07   ; 16.62   ; 21.26   ; 6.47   ; 9.05   ; 8.59   ; 8.13   ; 6.83   
04.05.2004; 88.84   ; 77.94   ; 16.55   ; 21.31   ; 6.57   ; 9.21   ; 8.65   ; 8.12   ; 6.81   
05.05.2004; 89.41   ; 78.19   ; 15.77   ; 21.36   ; 6.64   ; 9.16   ; 8.55   ; 8.12   ; 6.80   
06.05.2004; 88.64   ; 77.54   ; 17.05   ; 21.19   ; 6.52   ; 9.00   ; 8.55   ; 8.09   ; 6.80   
07.05.2004; 87.17   ; 76.44   ; 18.13   ; 20.87   ; 6.40   ; 8.92   ; 8.26   ; 8.04   ; 6.72   
10.05.2004; 86.28   ; 75.51   ; 19.77   ; 20.60   ; 6.15   ; 8.46   ; 8.16   ; 8.04   ; 6.72   
11.05.2004; 87.01   ; 75.76   ; 18.57   ; 20.80   ; 6.19   ; 8.57   ; 8.23   ; 8.07   ; 6.73   
12.05.2004; 87.56   ; 76.32   ; 18.14   ; 20.83   ; 6.23   ; 8.66   ; 8.24   ; 8.10   ; 6.72   
13.05.2004; 87.20   ; 75.75   ; 18.86   ; 20.81   ; 6.20   ; 8.56   ; 8.25   ; 8.11   ; 6.71   
14.05.2004; 87.24   ; 75.92   ; 18.47   ; 20.78   ; 6.18   ; 8.39   ; 8.34   ; 8.11   ; 6.73   
17.05.2004; 86.49   ; 75.24   ; 19.96   ; 20.55   ; 6.12   ; 8.09   ; 8.40   ; 8.18   ; 6.76   
18.05.2004; 86.93   ; 75.55   ; 19.33   ; 20.71   ; 6.17   ; 8.25   ; 8.56   ; 8.19   ; 6.75   
19.05.2004; 86.63   ; 75.35   ; 18.93   ; 20.66   ; 6.33   ; 8.59   ; 8.37   ; 8.21   ; 6.72   
20.05.2004; 86.91   ; 75.59   ; 18.67   ; 20.68   ; 6.25   ; 8.48   ; 8.53   ; 8.25   ; 6.75   
21.05.2004; 87.06   ; 75.65   ; 18.49   ; 20.77   ; 6.33   ; 8.61   ; 8.53   ; 8.19   ; 6.74   
24.05.2004; 87.42   ; 75.70   ; 18.08   ; 20.83   ; 6.33   ; 8.69   ; 8.62   ; 8.24   ; 6.74   
25.05.2004; 88.67   ; 76.76   ; 15.96   ; 21.18   ; 6.38   ; 8.69   ; 8.79   ; 8.23   ; 6.74   
26.05.2004; 88.98   ; 76.82   ; 15.97   ; 21.25   ; 6.41   ; 8.76   ; 8.92   ; 8.25   ; 6.77   
27.05.2004; 89.48   ; 77.54   ; 15.28   ; 21.35   ; 6.54   ; 8.94   ; 8.96   ; 8.28   ; 6.79   
28.05.2004; 89.47   ; 77.45   ; 15.50   ; 21.36   ; 6.50   ; 8.99   ; 9.06   ; 8.24   ; 6.79   
01.06.2004; 89.35   ; 77.44   ; 16.30   ; 21.39   ; 6.49   ; 8.94   ; 8.96   ; 8.28   ; 6.78   
02.06.2004; 89.69   ; 77.95   ; 16.08   ; 21.46   ; 6.52   ; 8.89   ; 9.09   ; 8.24   ; 6.77   
03.06.2004; 88.86   ; 77.42   ; 17.03   ; 21.26   ; 6.48   ; 8.69   ; 9.03   ; 8.23   ; 6.77   
04.06.2004; 89.57   ; 77.82   ; 16.78   ; 21.39   ; 6.52   ; 8.74   ; 9.05   ; 8.20   ; 6.75   
07.06.2004; 90.93   ; 78.82   ; 15.39   ; 21.73   ; 6.65   ; 9.00   ; 9.11   ; 8.21   ; 6.76   
08.06.2004; 91.06   ; 79.19   ; 15.01   ; 21.75   ; 6.65   ; 8.99   ; 9.10   ; 8.17   ; 6.76   
09.06.2004; 90.21   ; 78.80   ; 15.39   ; 21.53   ; 6.56   ; 8.90   ; 9.05   ; 8.15   ; 6.74   
10.06.2004; 90.66   ; 79.02   ; 15.04   ; 21.60   ; 6.60   ; 8.86   ; 9.02   ; 8.16   ; 6.74   
14.06.2004; 89.76   ; 78.53   ; 16.07   ; 21.38   ; 6.49   ; 8.51   ; 8.86   ; 8.12   ; 6.71   
15.06.2004; 90.39   ; 78.92   ; 15.05   ; 21.54   ; 6.55   ; 8.60   ; 9.03   ; 8.20   ; 6.77   
16.06.2004; 90.38   ; 78.83   ; 14.79   ; 21.57   ; 6.57   ; 8.60   ; 9.07   ; 8.19   ; 6.76   
17.06.2004; 90.24   ; 78.80   ; 15.15   ; 21.55   ; 6.59   ; 8.64   ; 9.13   ; 8.21   ; 6.77   
18.06.2004; 90.41   ; 79.07   ; 14.99   ; 21.60   ; 6.63   ; 8.59   ; 9.17   ; 8.21   ; 6.77   
21.06.2004; 90.07   ; 78.76   ; 15.26   ; 21.51   ; 6.63   ; 8.64   ; 9.27   ; 8.21   ; 6.77   
22.06.2004; 90.52   ; 79.03   ; 14.31   ; 21.59   ; 6.57   ; 8.60   ; 9.25   ; 8.21   ; 6.77   
23.06.2004; 91.30   ; 79.61   ; 13.98   ; 21.78   ; 6.60   ; 8.67   ; 9.32   ; 8.21   ; 6.77   
24.06.2004; 91.02   ; 79.37   ; 14.81   ; 21.73   ; 6.69   ; 8.84   ; 9.29   ; 8.23   ; 6.79   
25.06.2004; 90.58   ; 78.94   ; 15.19   ; 21.68   ; 6.67   ; 8.92   ; 9.35   ; 8.21   ; 6.79   
28.06.2004; 90.27   ; 78.62   ; 16.07   ; 21.64   ; 6.73   ; 8.88   ; 9.39   ; 8.15   ; 6.76   
29.06.2004; 90.64   ; 79.13   ; 15.47   ; 21.70   ; 6.67   ; 8.88   ; 9.19   ; 8.18   ; 6.77   
30.06.2004; 91.13   ; 79.38   ; 14.34   ; 21.81   ; 6.68   ; 8.98   ; 9.31   ; 8.25   ; 6.83   
01.07.2004; 89.86   ; 78.34   ; 15.20   ; 21.59   ; 6.63   ; 8.99   ; 9.32   ; 8.29   ; 6.85   
02.07.2004; 89.82   ; 78.17   ; 15.08   ; 21.53   ; 6.65   ; 8.93   ; 9.51   ; 8.35   ; 6.88   
06.07.2004; 89.03   ; 77.65   ; 16.25   ; 21.34   ; 6.57   ; 8.90   ; 9.47   ; 8.35   ; 6.88   
07.07.2004; 89.29   ; 77.84   ; 15.81   ; 21.38   ; 6.62   ; 8.96   ; 9.57   ; 8.34   ; 6.88   
08.07.2004; 88.67   ; 77.44   ; 16.20   ; 21.17   ; 6.63   ; 8.85   ; 9.42   ; 8.34   ; 6.88   
09.07.2004; 88.90   ; 77.67   ; 15.78   ; 21.24   ; 6.65   ; 8.89   ; 9.43   ; 8.33   ; 6.88   
12.07.2004; 88.94   ; 77.82   ; 14.96   ; 21.25   ; 6.64   ; 8.91   ; 9.51   ; 8.32   ; 6.89   
13.07.2004; 89.00   ; 77.82   ; 14.46   ; 21.26   ; 6.64   ; 8.90   ; 9.43   ; 8.31   ; 6.87   
14.07.2004; 88.73   ; 77.60   ; 13.76   ; 21.20   ; 6.62   ; 8.82   ; 9.49   ; 8.31   ; 6.87   
15.07.2004; 88.16   ; 77.09   ; 14.71   ; 21.14   ; 6.56   ; 8.79   ; 9.57   ; 8.33   ; 6.87   
16.07.2004; 88.09   ; 77.22   ; 14.34   ; 21.03   ; 6.60   ; 8.89   ; 9.55   ; 8.36   ; 6.91   
19.07.2004; 87.72   ; 76.66   ; 15.17   ; 21.01   ; 6.57   ; 8.91   ; 9.63   ; 8.36   ; 6.91   
20.07.2004; 88.83   ; 77.38   ; 14.17   ; 21.18   ; 6.56   ; 8.84   ; 9.66   ; 8.30   ; 6.87   
21.07.2004; 87.19   ; 76.24   ; 16.41   ; 20.86   ; 6.51   ; 8.89   ; 9.56   ; 8.31   ; 6.86   
22.07.2004; 87.43   ; 76.33   ; 15.75   ; 20.89   ; 6.48   ; 8.81   ; 9.35   ; 8.32   ; 6.87   
23.07.2004; 86.70   ; 75.80   ; 16.50   ; 20.68   ; 6.40   ; 8.75   ; 9.27   ; 8.33   ; 6.88   
26.07.2004; 86.53   ; 75.77   ; 17.30   ; 20.60   ; 6.37   ; 8.69   ; 9.20   ; 8.31   ; 6.86   
27.07.2004; 87.34   ; 76.66   ; 16.55   ; 20.82   ; 6.37   ; 8.72   ; 9.22   ; 8.24   ; 6.82   
28.07.2004; 87.60   ; 76.98   ; 16.15   ; 20.81   ; 6.36   ; 8.76   ; 9.29   ; 8.26   ; 6.83   
29.07.2004; 87.98   ; 77.10   ; 15.68   ; 20.95   ; 6.42   ; 8.73   ; 9.28   ; 8.29   ; 6.84   
30.07.2004; 88.19   ; 77.26   ; 15.32   ; 20.98   ; 6.44   ; 8.82   ; 9.36   ; 8.33   ; 6.89   
02.08.2004; 88.38   ; 77.41   ; 15.37   ; 21.06   ; 6.44   ; 8.76   ; 9.51   ; 8.34   ; 6.90   
03.08.2004; 87.69   ; 76.88   ; 16.03   ; 20.91   ; 6.46   ; 8.79   ; 9.53   ; 8.35   ; 6.91   
04.08.2004; 87.68   ; 77.00   ; 16.21   ; 20.87   ; 6.40   ; 8.76   ; 9.62   ; 8.35   ; 6.91   
05.08.2004; 86.25   ; 75.72   ; 18.32   ; 20.53   ; 6.39   ; 8.83   ; 9.46   ; 8.37   ; 6.92   
06.08.2004; 85.02   ; 74.70   ; 19.34   ; 20.21   ; 6.36   ; 8.76   ; 9.43   ; 8.46   ; 6.98   
09.08.2004; 85.14   ; 74.73   ; 18.89   ; 20.22   ; 6.33   ; 8.80   ; 9.44   ; 8.46   ; 6.97   
10.08.2004; 86.24   ; 75.61   ; 17.47   ; 20.50   ; 6.38   ; 8.82   ; 9.48   ; 8.44   ; 6.95   
11.08.2004; 86.06   ; 75.71   ; 18.04   ; 20.43   ; 6.33   ; 8.74   ; 9.47   ; 8.46   ; 6.96   
12.08.2004; 85.12   ; 74.86   ; 19.08   ; 20.19   ; 6.31   ; 8.77   ; 9.38   ; 8.51   ; 6.97   
13.08.2004; 85.29   ; 74.95   ; 17.98   ; 20.21   ; 6.33   ; 8.79   ; 9.38   ; 8.53   ; 6.98   
16.08.2004; 86.17   ; 75.78   ; 17.57   ; 20.50   ; 6.37   ; 8.80   ; 9.51   ; 8.50   ; 6.97   
17.08.2004; 86.66   ; 76.12   ; 17.02   ; 20.56   ; 6.36   ; 8.84   ; 9.61   ; 8.50   ; 6.98   
18.08.2004; 87.55   ; 76.86   ; 16.23   ; 20.84   ; 6.37   ; 8.89   ; 9.73   ; 8.48   ; 6.98   
19.08.2004; 87.29   ; 76.58   ; 16.96   ; 20.76   ; 6.43   ; 9.03   ; 9.57   ; 8.53   ; 6.98   
20.08.2004; 87.91   ; 77.11   ; 16.00   ; 20.93   ; 6.43   ; 9.03   ; 9.85   ; 8.51   ; 6.98   
23.08.2004; 87.68   ; 76.84   ; 15.88   ; 20.86   ; 6.44   ; 9.03   ; 9.84   ; 8.47   ; 6.96   
24.08.2004; 87.80   ; 77.09   ; 15.33   ; 20.88   ; 6.40   ; 9.03   ; 9.97   ; 8.46   ; 6.96   
25.08.2004; 88.40   ; 77.59   ; 14.98   ; 21.05   ; 6.41   ; 9.10   ; 9.91   ; 8.46   ; 6.97   
26.08.2004; 88.40   ; 77.58   ; 14.91   ; 21.04   ; 6.46   ; 9.15   ; 9.95   ; 8.48   ; 6.98   
27.08.2004; 88.68   ; 77.80   ; 14.71   ; 21.11   ; 6.49   ; 9.15   ; 9.97   ; 8.48   ; 6.97   
30.08.2004; 87.95   ; 77.23   ; 15.44   ; 20.94   ; 6.47   ; 9.16   ; 10.01   ; 8.50   ; 6.99   
31.08.2004; 88.41   ; 77.60   ; 15.29   ; 21.04   ; 6.47   ; 9.18   ; 10.09   ; 8.54   ; 7.03   
01.09.2004; 88.58   ; 77.59   ; 14.91   ; 21.11   ; 6.52   ; 9.26   ; 10.06   ; 8.54   ; 7.03   
02.09.2004; 89.58   ; 78.47   ; 14.28   ; 21.34   ; 6.53   ; 9.30   ; 10.12   ; 8.52   ; 7.02   
03.09.2004; 89.21   ; 78.33   ; 13.91   ; 21.25   ; 6.49   ; 9.23   ; 10.17   ; 8.47   ; 6.98   
07.09.2004; 89.80   ; 78.93   ; 14.07   ; 21.40   ; 6.56   ; 9.28   ; 10.27   ; 8.48   ; 6.99   
08.09.2004; 89.58   ; 78.81   ; 14.06   ; 21.30   ; 6.57   ; 9.29   ; 10.26   ; 8.52   ; 7.02   
09.09.2004; 89.50   ; 78.44   ; 14.01   ; 21.37   ; 6.54   ; 9.31   ; 10.08   ; 8.50   ; 7.01   
10.09.2004; 89.96   ; 78.62   ; 13.76   ; 21.48   ; 6.60   ; 9.40   ; 10.10   ; 8.50   ; 7.02   
13.09.2004; 90.25   ; 78.82   ; 13.17   ; 21.54   ; 6.63   ; 9.48   ; 10.01   ; 8.52   ; 7.02   
14.09.2004; 90.44   ; 78.82   ; 13.56   ; 21.57   ; 6.65   ; 9.56   ; 9.88   ; 8.52   ; 7.03   
15.09.2004; 89.75   ; 78.09   ; 14.64   ; 21.44   ; 6.56   ; 9.52   ; 9.94   ; 8.49   ; 7.02   
16.09.2004; 90.02   ; 78.25   ; 14.39   ; 21.52   ; 6.58   ; 9.61   ; 10.12   ; 8.52   ; 7.05   
17.09.2004; 90.41   ; 78.53   ; 14.03   ; 21.60   ; 6.60   ; 9.63   ; 10.09   ; 8.50   ; 7.03   
20.09.2004; 89.86   ; 77.88   ; 14.43   ; 21.48   ; 6.58   ; 9.69   ; 9.98   ; 8.53   ; 7.06   
21.09.2004; 90.25   ; 78.05   ; 13.66   ; 21.63   ; 6.65   ; 9.76   ; 10.01   ; 8.52   ; 7.06   
22.09.2004; 89.13   ; 77.08   ; 14.74   ; 21.34   ; 6.60   ; 9.66   ; 9.94   ; 8.56   ; 7.07   
23.09.2004; 88.65   ; 76.58   ; 14.80   ; 21.25   ; 6.60   ; 9.65   ; 9.90   ; 8.54   ; 7.06   
24.09.2004; 89.06   ; 76.79   ; 14.28   ; 21.29   ; 6.57   ; 9.63   ; 9.92   ; 8.54   ; 7.05   
27.09.2004; 88.49   ; 76.36   ; 14.62   ; 21.15   ; 6.55   ; 9.59   ; 9.91   ; 8.57   ; 7.07   
28.09.2004; 88.91   ; 76.92   ; 13.83   ; 21.29   ; 6.57   ; 9.62   ; 9.98   ; 8.59   ; 7.06   
29.09.2004; 89.36   ; 77.36   ; 13.21   ; 21.39   ; 6.60   ; 9.65   ; 9.99   ; 8.56   ; 7.03   
30.09.2004; 89.30   ; 76.90   ; 13.34   ; 21.41   ; 6.64   ; 9.69   ; 10.07   ; 8.56   ; 7.05   
01.10.2004; 90.81   ; 77.89   ; 12.75   ; 21.74   ; 6.74   ; 9.83   ; 10.25   ; 8.52   ; 7.03   
04.10.2004; 90.96   ; 78.00   ; 13.41   ; 21.82   ; 6.74   ; 10.05   ; 10.28   ; 8.50   ; 7.04   
05.10.2004; 91.01   ; 77.79   ; 13.95   ; 21.79   ; 6.77   ; 10.03   ; 10.29   ; 8.52   ; 7.03   
06.10.2004; 91.63   ; 78.25   ; 13.28   ; 21.95   ; 6.77   ; 10.04   ; 10.35   ; 8.47   ; 7.01   
07.10.2004; 90.65   ; 77.34   ; 14.50   ; 21.72   ; 6.76   ; 10.06   ; 10.21   ; 8.47   ; 7.00   
08.10.2004; 89.89   ; 76.77   ; 15.05   ; 21.56   ; 6.81   ; 10.06   ; 10.29   ; 8.54   ; 7.05   
11.10.2004; 90.26   ; 77.11   ; 14.71   ; 21.60   ; 6.80   ; 10.03   ; 10.25   ; 8.54   ; 7.05   
12.10.2004; 89.91   ; 77.04   ; 15.05   ; 21.55   ; 6.71   ; 9.86   ; 10.35   ; 8.56   ; 7.06   
13.10.2004; 89.12   ; 76.30   ; 15.42   ; 21.39   ; 6.69   ; 9.76   ; 10.30   ; 8.58   ; 7.07   
14.10.2004; 88.40   ; 75.61   ; 16.43   ; 21.20   ; 6.70   ; 9.69   ; 10.40   ; 8.61   ; 7.09   
15.10.2004; 88.90   ; 75.83   ; 15.04   ; 21.30   ; 6.72   ; 9.74   ; 10.47   ; 8.60   ; 7.08   
18.10.2004; 89.23   ; 76.02   ; 14.71   ; 21.42   ; 6.71   ; 9.76   ; 10.53   ; 8.59   ; 7.08   
19.10.2004; 88.48   ; 75.62   ; 15.13   ; 21.22   ; 6.78   ; 9.81   ; 10.45   ; 8.60   ; 7.08   
20.10.2004; 88.30   ; 75.46   ; 14.85   ; 21.25   ; 6.75   ; 9.69   ; 10.42   ; 8.63   ; 7.10   
21.10.2004; 88.88   ; 75.50   ; 14.54   ; 21.34   ; 6.78   ; 9.75   ; 10.55   ; 8.65   ; 7.09   
22.10.2004; 87.88   ; 74.60   ; 15.28   ; 21.13   ; 6.78   ; 9.80   ; 10.46   ; 8.65   ; 7.10   
25.10.2004; 87.78   ; 74.53   ; 16.58   ; 21.13   ; 6.76   ; 9.70   ; 10.41   ; 8.65   ; 7.10   
26.10.2004; 89.12   ; 75.60   ; 16.39   ; 21.42   ; 6.77   ; 9.73   ; 10.56   ; 8.65   ; 7.10   
27.10.2004; 90.19   ; 76.41   ; 15.72   ; 21.70   ; 6.87   ; 9.81   ; 10.64   ; 8.58   ; 7.06   
28.10.2004; 90.46   ; 76.51   ; 15.39   ; 21.74   ; 6.89   ; 9.89   ; 10.66   ; 8.61   ; 7.07   
29.10.2004; 90.45   ; 76.59   ; 16.27   ; 21.77   ; 6.86   ; 9.92   ; 10.61   ; 8.64   ; 7.11   
01.11.2004; 90.69   ; 76.85   ; 16.27   ; 21.79   ; 6.90   ; 9.95   ; 10.74   ; 8.61   ; 7.09   
02.11.2004; 90.73   ; 76.71   ; 16.18   ; 21.78   ; 6.95   ; 10.03   ; 10.63   ; 8.65   ; 7.09   
03.11.2004; 91.87   ; 77.61   ; 14.04   ; 22.05   ; 7.04   ; 10.18   ; 10.74   ; 8.68   ; 7.10   
04.11.2004; 93.12   ; 78.84   ; 13.97   ; 22.37   ; 7.08   ; 10.20   ; 10.89   ; 8.65   ; 7.10   
05.11.2004; 93.71   ; 79.52   ; 13.84   ; 22.44   ; 7.11   ; 10.27   ; 10.60   ; 8.61   ; 7.05   
08.11.2004; 93.57   ; 79.58   ; 13.80   ; 22.42   ; 7.11   ; 10.21   ; 10.66   ; 8.59   ; 7.04   
09.11.2004; 93.39   ; 79.52   ; 13.61   ; 22.43   ; 7.09   ; 10.24   ; 10.68   ; 8.58   ; 7.04   
10.11.2004; 93.46   ; 79.65   ; 13.08   ; 22.44   ; 7.09   ; 10.31   ; 10.74   ; 8.57   ; 7.02   
11.11.2004; 94.17   ; 80.19   ; 13.04   ; 22.65   ; 7.13   ; 10.33   ; 10.85   ; 8.57   ; 7.02   
12.11.2004; 94.91   ; 80.62   ; 13.33   ; 22.86   ; 7.19   ; 10.45   ; 11.11   ; 8.61   ; 7.04   
15.11.2004; 95.15   ; 80.85   ; 13.38   ; 22.87   ; 7.22   ; 10.53   ; 11.21   ; 8.64   ; 7.04   
16.11.2004; 94.46   ; 80.39   ; 13.21   ; 22.71   ; 7.20   ; 10.50   ; 11.11   ; 8.63   ; 7.04   
17.11.2004; 95.03   ; 80.98   ; 13.21   ; 22.84   ; 7.28   ; 10.67   ; 10.87   ; 8.67   ; 7.06   
18.11.2004; 95.15   ; 81.05   ; 12.98   ; 22.86   ; 7.26   ; 10.67   ; 10.88   ; 8.68   ; 7.07   
19.11.2004; 94.10   ; 80.21   ; 13.50   ; 22.61   ; 7.24   ; 10.63   ; 10.73   ; 8.65   ; 7.04   
22.11.2004; 94.54   ; 80.39   ; 12.97   ; 22.75   ; 7.20   ; 10.53   ; 10.80   ; 8.70   ; 7.04   
23.11.2004; 94.69   ; 80.54   ; 12.67   ; 22.77   ; 7.22   ; 10.60   ; 10.92   ; 8.67   ; 7.04   
24.11.2004; 94.91   ; 80.57   ; 12.72   ; 22.89   ; 7.26   ; 10.70   ; 11.07   ; 8.68   ; 7.03   
26.11.2004; 94.84   ; 80.48   ; 12.78   ; 22.92   ; 7.34   ; 10.78   ; 11.03   ; 8.66   ; 7.02   
29.11.2004; 94.41   ; 80.14   ; 13.30   ; 22.87   ; 7.37   ; 10.85   ; 11.00   ; 8.63   ; 6.99   
30.11.2004; 94.47   ; 80.03   ; 13.24   ; 22.79   ; 7.33   ; 10.93   ; 11.05   ; 8.61   ; 7.01   
01.12.2004; 95.55   ; 81.06   ; 12.97   ; 23.12   ; 7.40   ; 10.96   ; 11.27   ; 8.60   ; 7.00   
02.12.2004; 95.63   ; 81.19   ; 12.98   ; 23.11   ; 7.41   ; 11.02   ; 11.16   ; 8.58   ; 6.99   
03.12.2004; 95.56   ; 81.07   ; 12.96   ; 23.12   ; 7.45   ; 11.04   ; 11.35   ; 8.65   ; 7.04   
06.12.2004; 95.53   ; 80.81   ; 13.19   ; 23.10   ; 7.44   ; 11.03   ; 11.40   ; 8.67   ; 7.05   
07.12.2004; 94.64   ; 80.09   ; 13.67   ; 22.82   ; 7.44   ; 10.96   ; 11.21   ; 8.67   ; 7.05   
08.12.2004; 95.19   ; 80.55   ; 13.19   ; 22.93   ; 7.33   ; 10.82   ; 11.27   ; 8.74   ; 7.09   
09.12.2004; 95.53   ; 80.83   ; 12.88   ; 23.04   ; 7.26   ; 10.76   ; 11.35   ; 8.72   ; 7.08   
10.12.2004; 95.63   ; 80.93   ; 12.76   ; 23.04   ; 7.26   ; 10.68   ; 11.44   ; 8.69   ; 7.08   
13.12.2004; 96.46   ; 81.66   ; 12.54   ; 23.24   ; 7.35   ; 10.76   ; 11.41   ; 8.72   ; 7.08   
14.12.2004; 96.80   ; 81.89   ; 12.73   ; 23.35   ; 7.36   ; 10.87   ; 11.39   ; 8.74   ; 7.08   
15.12.2004; 96.87   ; 81.96   ; 12.35   ; 23.42   ; 7.45   ; 11.00   ; 11.44   ; 8.79   ; 7.10   
16.12.2004; 96.81   ; 82.20   ; 12.27   ; 23.36   ; 7.40   ; 11.07   ; 11.31   ; 8.74   ; 7.06   
